user;dt;sale
684;09.08.2023;2664
684;10.08.2023;3334
684;13.08.2023;3962
684;18.08.2023;2686
684;19.08.2023;4547
684;20.08.2023;5017
684;24.08.2023;1631
684;26.08.2023;4953
684;07.09.2023;1046
684;11.09.2023;4554
684;12.09.2023;2265
684;29.09.2023;5839
684;11.10.2023;5930
684;03.11.2023;5306
684;04.11.2023;2033
684;05.11.2023;2645
684;23.12.2023;4482
684;12.01.2024;2000
684;27.03.2024;5228
684;15.04.2024;1135
685;21.03.2024;3641
685;23.03.2024;2002
685;24.03.2024;2687
685;25.03.2024;4797
685;28.03.2024;5331
685;30.03.2024;4630
685;31.03.2024;4689
685;01.04.2024;4092
685;20.04.2024;3670
685;21.04.2024;772
685;24.04.2024;1439
685;08.05.2024;3988
685;10.05.2024;3978
685;20.05.2024;2627
685;27.05.2024;4926
685;28.05.2024;2856
685;19.06.2024;5357
685;12.10.2024;5770
685;12.12.2024;5290
686;04.03.2024;2498
686;08.03.2024;564
686;09.03.2024;5761
686;13.03.2024;3357
686;15.03.2024;2266
686;16.03.2024;1906
686;27.03.2024;1802
686;29.03.2024;747
686;18.04.2024;2517
686;28.04.2024;1502
686;23.05.2024;820
686;11.07.2024;3364
686;30.07.2024;4199
686;10.08.2024;5254
686;23.08.2024;2699
686;27.09.2024;3092
687;01.05.2024;2226
687;02.05.2024;2569
687;03.05.2024;1384
687;04.05.2024;2933
687;09.05.2024;3097
687;10.05.2024;1160
687;12.05.2024;3719
687;21.05.2024;3293
687;25.05.2024;4928
687;26.05.2024;2407
687;28.05.2024;836
687;31.05.2024;3171
687;07.06.2024;2619
687;11.06.2024;1650
687;28.06.2024;1886
687;29.06.2024;1233
687;21.08.2024;3475
687;15.10.2024;4891
687;05.11.2024;4135
688;15.01.2024;2480
688;19.01.2024;4295
688;20.01.2024;3596
688;21.01.2024;1590
688;23.01.2024;3409
688;25.01.2024;5306
688;26.01.2024;2418
688;28.01.2024;1155
688;30.01.2024;1851
688;02.02.2024;1090
688;04.02.2024;5648
688;07.02.2024;5083
688;12.02.2024;5703
688;14.02.2024;4087
688;22.02.2024;4333
688;23.02.2024;4401
688;29.02.2024;5973
688;01.03.2024;4012
688;04.03.2024;5477
688;07.03.2024;1344
688;09.03.2024;4798
688;12.03.2024;2613
688;18.03.2024;5203
688;20.03.2024;1661
688;26.03.2024;3876
688;03.04.2024;729
688;12.04.2024;768
688;14.04.2024;1998
688;19.04.2024;2635
688;29.04.2024;4603
688;16.05.2024;1397
688;04.06.2024;4995
688;11.06.2024;3729
688;14.06.2024;1788
688;19.06.2024;789
688;26.06.2024;4167
688;29.06.2024;5998
688;10.07.2024;1451
688;22.07.2024;3412
688;25.09.2024;4061
688;01.11.2024;1608
689;21.02.2024;4112
689;22.02.2024;4696
689;23.02.2024;1453
689;24.02.2024;1470
689;26.02.2024;817
689;27.02.2024;4830
689;28.02.2024;3622
689;29.02.2024;1810
689;01.03.2024;1595
689;02.03.2024;2043
689;03.03.2024;1652
689;04.03.2024;1328
689;06.03.2024;1455
689;07.03.2024;1016
689;09.03.2024;4141
689;10.03.2024;5483
689;12.03.2024;1757
689;13.03.2024;4776
689;14.03.2024;1185
689;15.03.2024;1932
689;17.03.2024;5174
689;22.03.2024;4982
689;25.03.2024;5246
689;03.04.2024;3689
689;06.04.2024;5349
689;08.04.2024;2494
689;09.04.2024;665
689;26.04.2024;5750
689;13.05.2024;3029
689;18.05.2024;1447
689;20.05.2024;5007
689;07.06.2024;2286
689;09.06.2024;3781
689;10.06.2024;4157
689;15.06.2024;1739
689;23.06.2024;4479
689;28.06.2024;913
689;01.07.2024;642
689;07.07.2024;2030
689;12.07.2024;5766
689;13.07.2024;3622
689;25.07.2024;1730
689;02.10.2024;3968
689;22.01.2025;1739
690;23.02.2023;2412
690;25.02.2023;4954
690;28.02.2023;3252
690;06.03.2023;1374
690;07.03.2023;3440
690;08.03.2023;4792
690;20.03.2023;1292
690;26.03.2023;2789
690;14.05.2023;5707
690;03.06.2023;3097
690;20.08.2023;3022
690;01.09.2023;3095
691;20.06.2024;576
691;28.06.2024;4003
691;01.07.2024;3588
691;03.07.2024;1723
691;04.07.2024;1367
691;13.07.2024;2273
691;29.07.2024;4277
691;30.07.2024;2019
691;07.08.2024;1980
691;17.08.2024;4399
692;27.02.2023;2017
692;28.02.2023;5185
692;02.03.2023;5404
692;03.03.2023;4436
692;04.03.2023;5781
692;05.03.2023;1455
692;06.03.2023;579
692;07.03.2023;2232
692;08.03.2023;5151
692;09.03.2023;5237
692;12.03.2023;4496
692;15.03.2023;3073
692;16.03.2023;1561
692;17.03.2023;2046
692;18.03.2023;1158
692;23.03.2023;3746
692;05.04.2023;3723
692;06.04.2023;2657
692;08.04.2023;1121
692;10.04.2023;995
692;14.04.2023;3731
692;15.04.2023;2062
692;17.04.2023;3969
692;19.04.2023;4257
692;20.04.2023;5260
692;24.04.2023;2684
692;29.04.2023;4593
692;04.05.2023;5037
692;07.05.2023;5593
692;23.05.2023;5743
692;26.05.2023;2204
692;16.06.2023;1652
692;21.06.2023;5490
692;23.06.2023;2127
692;17.07.2023;3148
692;30.07.2023;2981
692;27.08.2023;586
692;29.08.2023;2235
692;03.09.2023;5939
692;21.09.2023;3397
692;04.12.2023;2728
693;15.01.2024;746
693;19.01.2024;1895
693;20.01.2024;5215
693;22.01.2024;1705
693;23.01.2024;1645
693;24.01.2024;2172
693;25.01.2024;2041
693;28.01.2024;3142
693;29.01.2024;5390
693;30.01.2024;5940
693;02.02.2024;4938
693;05.02.2024;2248
693;06.02.2024;874
693;11.02.2024;710
693;13.02.2024;5597
693;14.02.2024;1820
693;15.02.2024;1572
693;17.02.2024;3295
693;18.02.2024;1990
693;21.02.2024;2152
693;24.02.2024;4385
693;25.02.2024;3629
693;12.03.2024;4788
693;14.03.2024;5093
693;17.03.2024;4561
693;22.03.2024;1943
693;25.03.2024;1864
693;27.03.2024;2051
693;30.03.2024;2634
693;31.03.2024;5018
693;06.04.2024;5583
693;12.04.2024;5071
693;15.04.2024;625
693;16.04.2024;3769
693;22.04.2024;1297
693;09.05.2024;5157
693;11.05.2024;3758
693;15.05.2024;4482
693;22.05.2024;1627
693;24.06.2024;5110
693;19.07.2024;5940
693;27.10.2024;1526
693;03.11.2024;5323
694;11.03.2023;3665
694;13.03.2023;4357
694;16.03.2023;791
694;17.03.2023;4085
694;18.03.2023;1927
694;23.04.2023;2300
694;25.04.2023;936
694;30.04.2023;2058
694;06.05.2023;1116
694;31.05.2023;3088
694;17.08.2023;2558
694;13.10.2023;3151
694;12.12.2023;1060
695;30.11.2023;3610
695;01.12.2023;1977
695;03.12.2023;3284
695;04.12.2023;2730
695;05.12.2023;1969
695;07.12.2023;4349
695;10.12.2023;1653
695;13.12.2023;1665
695;20.12.2023;5356
695;21.12.2023;4001
695;28.12.2023;2861
695;06.01.2024;704
695;11.01.2024;2445
695;15.01.2024;1476
695;20.01.2024;1124
695;10.02.2024;5199
695;04.03.2024;2940
695;09.03.2024;1032
695;10.03.2024;2457
695;30.04.2024;731
695;04.05.2024;2666
695;11.05.2024;5673
695;28.07.2024;1061
695;07.09.2024;806
695;13.10.2024;2916
695;17.10.2024;3359
696;21.02.2024;2245
696;22.02.2024;4770
696;23.02.2024;5372
696;25.02.2024;736
696;27.02.2024;1771
696;01.03.2024;5415
696;03.03.2024;2653
696;04.03.2024;2617
696;06.03.2024;4689
696;10.03.2024;1950
696;12.03.2024;1044
696;13.03.2024;633
696;19.03.2024;1000
696;20.03.2024;3190
696;21.03.2024;4900
696;25.03.2024;5042
696;26.03.2024;3791
696;29.03.2024;1991
696;02.04.2024;4165
696;14.04.2024;1293
696;18.04.2024;1820
696;30.04.2024;710
696;01.05.2024;553
696;02.05.2024;4437
696;14.05.2024;1717
696;21.05.2024;563
696;22.05.2024;5169
696;23.05.2024;2663
696;24.05.2024;1409
696;30.05.2024;4295
696;02.06.2024;1181
696;07.06.2024;521
696;13.06.2024;5629
696;16.06.2024;4470
696;28.06.2024;2875
696;04.07.2024;2380
696;13.07.2024;2166
696;21.07.2024;2357
696;23.07.2024;3896
696;03.08.2024;682
696;11.12.2024;1087
697;09.12.2023;2829
697;25.02.2024;4798
697;01.05.2024;3090
698;01.09.2023;2679
698;02.09.2023;5072
698;03.09.2023;5974
698;04.09.2023;4222
698;05.09.2023;4947
698;06.09.2023;4101
698;07.09.2023;994
698;09.09.2023;2216
698;10.09.2023;4427
698;11.09.2023;4471
698;14.09.2023;3854
698;17.09.2023;1622
698;19.09.2023;5750
698;20.09.2023;3613
698;30.09.2023;2260
698;01.10.2023;2719
698;06.10.2023;2659
698;13.10.2023;2223
698;15.10.2023;5306
698;21.10.2023;3940
698;11.11.2023;4479
698;15.11.2023;5760
698;18.11.2023;1142
698;04.12.2023;3724
698;09.12.2023;3832
698;04.01.2024;763
698;05.03.2024;2690
698;19.04.2024;2706
698;12.05.2024;1573
698;29.05.2024;1253
699;15.08.2023;2786
699;16.08.2023;5607
699;17.08.2023;1950
699;19.08.2023;502
699;20.08.2023;1401
699;21.08.2023;5538
699;22.08.2023;2438
699;23.08.2023;2525
699;24.08.2023;690
699;25.08.2023;4952
699;26.08.2023;4606
699;28.08.2023;1022
699;09.09.2023;3591
699;10.09.2023;1957
699;11.09.2023;655
699;22.09.2023;4493
699;02.10.2023;5162
699;19.10.2023;4620
699;22.10.2023;3684
699;23.10.2023;3818
699;24.10.2023;3669
699;25.10.2023;622
699;26.10.2023;4039
699;29.10.2023;2968
699;08.11.2023;5434
699;13.11.2023;4473
699;02.12.2023;4908
699;12.01.2024;940
699;09.02.2024;2316
699;28.02.2024;2728
699;09.03.2024;2248
699;04.04.2024;3609
699;19.06.2024;1223
700;27.04.2024;1038
700;30.04.2024;4227
700;01.05.2024;4677
700;03.05.2024;1763
700;07.05.2024;1580
700;27.05.2024;2360
700;28.05.2024;1694
700;30.05.2024;1953
700;03.06.2024;4604
700;04.06.2024;2494
700;10.06.2024;889
700;23.06.2024;3824
700;05.07.2024;3865
700;16.07.2024;1197
700;18.08.2024;3115
700;27.08.2024;3525
700;26.10.2024;4312
700;27.10.2024;3901
701;25.05.2024;4421
701;29.05.2024;2696
701;30.05.2024;5421
701;31.05.2024;1645
701;02.06.2024;1233
701;03.06.2024;4594
701;13.06.2024;1659
701;15.06.2024;1114
701;19.06.2024;1058
701;21.06.2024;1748
701;25.06.2024;4159
701;04.07.2024;1627
701;02.08.2024;4177
701;03.08.2024;892
701;07.08.2024;620
701;09.08.2024;4171
701;11.08.2024;1118
701;13.09.2024;3457
701;15.09.2024;3210
701;26.01.2025;3044
701;20.03.2025;633
702;20.04.2024;3520
702;24.04.2024;3054
702;28.04.2024;2679
702;30.04.2024;1691
702;02.05.2024;2824
702;03.05.2024;2925
702;15.05.2024;4625
702;07.07.2024;3667
702;20.07.2024;4553
702;12.11.2024;825
703;20.07.2023;524
703;24.07.2023;1817
703;29.07.2023;3720
703;02.08.2023;813
703;04.08.2023;3255
703;05.08.2023;5191
703;07.08.2023;1625
703;09.08.2023;1437
703;13.08.2023;5820
703;28.08.2023;3215
703;05.10.2023;905
703;22.10.2023;4176
703;29.11.2023;4990
703;21.02.2024;5563
703;20.03.2024;2718
704;09.03.2024;3296
704;10.03.2024;4574
704;14.03.2024;1782
704;15.03.2024;4784
704;17.03.2024;2133
704;18.03.2024;4498
704;19.03.2024;4041
704;20.03.2024;1240
704;24.03.2024;3137
704;26.03.2024;5558
704;30.03.2024;2655
704;31.03.2024;3362
704;03.04.2024;2113
704;05.04.2024;686
704;13.04.2024;3185
704;15.04.2024;2335
704;17.04.2024;3348
704;21.04.2024;4709
704;25.04.2024;2874
704;29.04.2024;4625
704;24.05.2024;5317
704;27.05.2024;2016
704;01.06.2024;5383
704;05.06.2024;1771
704;20.06.2024;4634
704;07.07.2024;2052
704;31.07.2024;1294
705;01.05.2024;3895
705;02.05.2024;1558
705;04.05.2024;5212
705;05.05.2024;1699
705;06.05.2024;4765
705;08.05.2024;5153
705;10.05.2024;1379
705;11.05.2024;4986
705;12.05.2024;4377
705;14.05.2024;1123
705;17.05.2024;725
705;20.05.2024;2733
705;24.05.2024;2740
705;26.05.2024;1877
705;02.06.2024;5413
705;06.06.2024;1523
705;07.06.2024;1218
705;08.06.2024;1812
705;09.06.2024;5351
705;10.06.2024;1409
705;16.06.2024;4733
705;22.06.2024;4036
705;23.06.2024;3553
705;02.07.2024;4095
705;03.07.2024;5633
705;08.07.2024;4488
705;09.07.2024;3513
705;12.07.2024;1777
705;17.07.2024;3081
705;22.07.2024;1631
705;23.07.2024;2594
705;03.08.2024;1928
705;09.08.2024;5372
705;23.08.2024;3118
705;07.09.2024;4574
705;10.09.2024;4258
705;18.09.2024;1660
705;21.09.2024;3057
705;22.09.2024;2358
705;24.09.2024;5318
705;10.10.2024;5299
705;14.12.2024;3527
705;05.02.2025;3851
706;03.09.2023;3237
706;05.09.2023;5702
706;10.09.2023;5516
706;19.09.2023;4044
706;01.10.2023;1779
706;27.01.2024;2953
707;03.08.2023;1640
707;04.08.2023;2922
707;05.08.2023;3056
707;06.08.2023;5554
707;07.08.2023;707
707;08.08.2023;1159
707;09.08.2023;2326
707;10.08.2023;4732
707;11.08.2023;4715
707;12.08.2023;1674
707;13.08.2023;4217
707;14.08.2023;2969
707;15.08.2023;3760
707;17.08.2023;2792
707;22.08.2023;4787
707;26.08.2023;2304
707;27.08.2023;3717
707;29.08.2023;4300
707;30.08.2023;5735
707;02.09.2023;4557
707;10.09.2023;1649
707;11.09.2023;4929
707;12.09.2023;5945
707;15.09.2023;855
707;17.09.2023;3791
707;20.09.2023;816
707;21.09.2023;2896
707;05.10.2023;3192
707;10.10.2023;3549
707;12.10.2023;4551
707;14.10.2023;3107
707;19.10.2023;5915
707;26.10.2023;2356
707;30.10.2023;760
707;09.11.2023;5235
707;19.11.2023;807
707;24.11.2023;1685
707;27.11.2023;1896
707;11.12.2023;795
707;19.12.2023;4678
707;22.12.2023;781
707;01.01.2024;4801
707;02.01.2024;4732
707;04.01.2024;2807
707;26.01.2024;4847
707;26.02.2024;977
708;21.03.2024;1342
708;22.03.2024;758
708;23.03.2024;2585
708;24.03.2024;3417
708;25.03.2024;2580
708;26.03.2024;3160
708;27.03.2024;1968
708;28.03.2024;636
708;29.03.2024;1953
708;30.03.2024;4155
708;31.03.2024;5445
708;01.04.2024;3149
708;02.04.2024;4254
708;03.04.2024;4215
708;05.04.2024;2159
708;08.04.2024;547
708;12.04.2024;1686
708;13.04.2024;1553
708;18.04.2024;1410
708;19.04.2024;3921
708;22.04.2024;5401
708;25.04.2024;723
708;26.04.2024;1591
708;30.04.2024;963
708;07.05.2024;537
708;17.05.2024;5525
708;19.05.2024;3472
708;25.05.2024;2429
708;28.05.2024;3082
708;02.06.2024;4389
708;11.06.2024;3051
708;12.06.2024;3746
708;14.06.2024;5454
708;11.07.2024;4818
708;21.07.2024;3078
708;22.07.2024;602
708;31.07.2024;609
708;05.08.2024;5995
708;11.08.2024;2196
708;13.08.2024;903
708;17.08.2024;1996
708;18.08.2024;4193
708;13.09.2024;3288
708;15.10.2024;3214
708;27.12.2024;4398
708;05.03.2025;3519
709;20.11.2023;1557
709;23.11.2023;2464
709;24.11.2023;4148
709;26.11.2023;1628
709;29.11.2023;5132
709;06.12.2023;758
709;07.12.2023;4770
709;12.12.2023;1177
709;08.01.2024;2794
709;15.01.2024;731
709;20.01.2024;3873
709;29.01.2024;1860
709;10.02.2024;1800
709;13.03.2024;5371
709;06.04.2024;2525
709;07.07.2024;1001
709;14.08.2024;4237
710;07.09.2023;3842
710;10.09.2023;983
710;16.09.2023;1499
710;23.09.2023;3269
710;08.10.2023;1073
710;12.10.2023;4703
710;04.11.2023;5148
710;13.11.2023;1061
710;15.12.2023;5765
710;11.01.2024;1322
710;01.02.2024;2204
711;19.09.2023;4305
711;23.09.2023;3953
711;25.09.2023;4953
711;16.10.2023;5518
711;12.11.2023;5598
711;07.12.2023;5002
711;12.12.2023;4302
711;27.02.2024;2448
712;24.05.2023;3144
712;25.05.2023;3471
712;26.05.2023;1113
712;27.05.2023;1072
712;28.05.2023;3403
712;29.05.2023;1993
712;31.05.2023;3986
712;05.06.2023;785
712;12.06.2023;1337
712;14.06.2023;4091
712;15.06.2023;4058
712;16.06.2023;2084
712;19.06.2023;1416
712;22.06.2023;5770
712;08.07.2023;2705
712;17.07.2023;3466
712;20.07.2023;4041
712;12.08.2023;2412
712;30.08.2023;3904
712;19.09.2023;3545
712;21.09.2023;2941
712;06.11.2023;1538
712;19.11.2023;5777
712;20.02.2024;3707
712;16.04.2024;4534
713;28.02.2023;3880
713;01.03.2023;2738
713;04.03.2023;2460
713;15.03.2023;4971
713;16.03.2023;5462
713;25.03.2023;4480
713;28.03.2023;4073
713;10.04.2023;3415
713;16.04.2023;2905
713;11.06.2023;2670
714;24.02.2023;3216
714;26.02.2023;4143
714;27.02.2023;1767
714;28.02.2023;1141
714;20.03.2023;4237
714;23.03.2023;3790
714;28.03.2023;5761
714;19.04.2023;4058
714;06.05.2023;3071
714;05.08.2023;3261
714;20.08.2023;3595
714;03.09.2023;1648
715;01.09.2023;4286
715;05.09.2023;3766
715;07.09.2023;3486
715;13.09.2023;3061
715;14.09.2023;2780
715;22.09.2023;3291
715;02.10.2023;5413
715;12.10.2023;5832
715;15.10.2023;3228
715;16.10.2023;1323
715;21.10.2023;1496
715;23.10.2023;2221
715;29.10.2023;660
715;06.11.2023;1297
715;23.11.2023;1457
715;07.12.2023;4819
715;22.12.2023;4229
715;24.01.2024;775
715;07.03.2024;3697
715;09.03.2024;1693
715;19.03.2024;2614
715;11.04.2024;2587
716;18.03.2024;4701
716;19.03.2024;4231
716;20.03.2024;3845
716;21.03.2024;2140
716;22.03.2024;5709
716;23.03.2024;3061
716;24.03.2024;1936
716;25.03.2024;3560
716;26.03.2024;1823
716;27.03.2024;4725
716;28.03.2024;4774
716;29.03.2024;1774
716;30.03.2024;5533
716;01.04.2024;4664
716;02.04.2024;5839
716;03.04.2024;1725
716;07.04.2024;5630
716;08.04.2024;3139
716;09.04.2024;5136
716;11.04.2024;4388
716;13.04.2024;3384
716;16.04.2024;3610
716;19.04.2024;3789
716;20.04.2024;5276
716;24.04.2024;2280
716;29.04.2024;5873
716;01.05.2024;5867
716;02.05.2024;3206
716;08.05.2024;1272
716;12.05.2024;5000
716;14.05.2024;4928
716;20.05.2024;4259
716;24.05.2024;3240
716;25.05.2024;4854
716;29.05.2024;5932
716;31.05.2024;2090
716;06.06.2024;3139
716;08.06.2024;5379
716;10.06.2024;1288
716;16.06.2024;5310
716;17.06.2024;3749
716;21.06.2024;1383
716;27.06.2024;4182
716;12.07.2024;3193
716;18.07.2024;5233
716;20.07.2024;1710
716;24.07.2024;3552
716;02.08.2024;5578
716;15.11.2024;4088
716;08.12.2024;3235
717;06.09.2023;2469
717;07.09.2023;2481
717;08.09.2023;1134
717;09.09.2023;4765
717;10.09.2023;3125
717;11.09.2023;4151
717;13.09.2023;4038
717;14.09.2023;3773
717;15.09.2023;2357
717;16.09.2023;4542
717;17.09.2023;2052
717;18.09.2023;2708
717;19.09.2023;2265
717;22.09.2023;3043
717;26.09.2023;700
717;27.09.2023;3294
717;28.09.2023;1567
717;05.10.2023;1838
717;13.10.2023;4990
717;15.10.2023;2045
717;17.10.2023;4225
717;18.10.2023;5167
717;20.10.2023;3534
717;21.10.2023;1172
717;22.10.2023;1931
717;23.10.2023;2708
717;24.10.2023;2048
717;26.10.2023;1646
717;28.10.2023;1253
717;04.11.2023;1587
717;05.11.2023;3268
717;06.11.2023;2474
717;07.11.2023;1568
717;11.11.2023;5844
717;15.11.2023;699
717;16.11.2023;5694
717;18.11.2023;5733
717;22.11.2023;1777
717;01.12.2023;1463
717;05.12.2023;3497
717;15.12.2023;5153
717;19.12.2023;3277
717;24.12.2023;3597
717;03.01.2024;2971
717;09.01.2024;2152
717;27.01.2024;3214
717;05.02.2024;3682
717;15.02.2024;5434
717;18.02.2024;4879
717;27.04.2024;5262
718;14.12.2023;4569
718;16.12.2023;1128
718;17.12.2023;3039
718;19.12.2023;5276
718;23.12.2023;2518
718;24.12.2023;2325
718;25.12.2023;5368
718;27.12.2023;4509
718;29.12.2023;3656
718;05.01.2024;940
718;10.01.2024;5176
718;19.03.2024;4983
718;13.04.2024;3779
718;03.05.2024;5194
718;25.07.2024;1677
718;15.08.2024;847
718;14.09.2024;1021
719;03.05.2024;3205
719;11.05.2024;1907
719;14.05.2024;4018
719;06.06.2024;2613
719;14.06.2024;2769
719;15.06.2024;4773
719;19.06.2024;4091
719;13.07.2024;2554
719;02.11.2024;980
720;01.12.2023;2820
720;03.12.2023;5119
720;05.12.2023;1375
720;08.12.2023;4117
720;12.12.2023;2990
720;13.12.2023;1732
720;14.12.2023;4149
720;15.12.2023;2738
720;16.12.2023;2717
720;18.12.2023;4227
720;19.12.2023;5625
720;20.12.2023;2550
720;21.12.2023;699
720;23.12.2023;3093
720;25.12.2023;5416
720;26.12.2023;3165
720;30.12.2023;5752
720;31.12.2023;2382
720;04.01.2024;5046
720;16.01.2024;2577
720;23.01.2024;5859
720;25.01.2024;2229
720;30.01.2024;2474
720;01.02.2024;4130
720;02.02.2024;1101
720;16.02.2024;1777
720;19.02.2024;4582
720;24.02.2024;3865
720;27.02.2024;2895
720;29.02.2024;3822
720;08.03.2024;2976
720;13.03.2024;2945
720;22.03.2024;2630
720;24.03.2024;658
720;09.04.2024;1929
720;07.05.2024;1197
720;21.05.2024;2832
720;18.06.2024;4245
720;20.06.2024;1187
720;07.07.2024;5084
720;18.07.2024;4866
720;15.10.2024;4718
721;17.12.2023;4681
721;22.12.2023;2317
721;02.01.2024;2811
721;03.01.2024;2684
721;13.01.2024;5749
721;16.01.2024;3555
721;25.01.2024;5000
721;05.02.2024;5031
721;11.03.2024;1183
722;27.12.2023;2137
722;30.12.2023;3931
722;02.01.2024;5317
722;04.01.2024;5571
722;04.02.2024;3344
722;14.02.2024;5076
722;16.04.2024;5036
722;24.05.2024;2478
723;04.01.2024;3530
723;05.01.2024;5682
723;07.01.2024;1906
723;08.01.2024;3008
723;09.01.2024;5386
723;11.01.2024;1208
723;14.01.2024;1575
723;15.01.2024;1143
723;20.01.2024;4746
723;31.01.2024;2368
723;10.02.2024;3974
723;16.02.2024;1982
723;28.02.2024;2834
723;03.03.2024;1702
723;05.03.2024;5238
723;15.03.2024;687
723;16.03.2024;4748
723;18.04.2024;3289
724;02.11.2023;5761
724;03.11.2023;620
724;24.11.2023;2699
724;18.12.2023;2191
724;20.12.2023;2189
724;08.01.2024;5349
724;02.02.2024;2100
724;10.02.2024;5519
725;19.06.2023;3527
725;20.06.2023;4096
725;25.06.2023;5026
725;26.06.2023;596
725;27.06.2023;2345
725;28.06.2023;3839
725;29.06.2023;2423
725;01.07.2023;3242
725;02.07.2023;3743
725;06.07.2023;5440
725;10.07.2023;1515
725;11.07.2023;513
725;12.07.2023;1124
725;13.07.2023;1665
725;14.07.2023;2041
725;15.07.2023;4523
725;20.07.2023;4883
725;27.07.2023;2553
725;29.07.2023;3876
